developer,issue_opened,issue_closed,pr_opened,pr_closed,pr_merged,commits
0,0,0,0,0,0,118
1,0,0,0,0,0,1
2,0,0,0,0,0,9
3,0,0,0,0,0,1
4,0,0,0,0,0,1
5,0,0,0,0,0,3
6,0,0,0,0,0,1
